18.5117711,73.9234593
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.511804,73.9234558
18.51192,73.9235012
18.511804,73.9234558
18.511804,73.9234558
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.511804,73.9234558
18.511804,73.9234558
18.511804,73.9234558
18.51192,73.9235012
18.51192,73.9235012
18.511804,73.9234558
18.511804,73.9234558
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.511804,73.9234558
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.51192,73.9235012
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5119126,73.9234099
18.5119099,73.923474
18.5117713,73.9234673
18.5117711,73.9234593
18.5117711,73.9234593
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.511894,73.9234558
18.511894,73.9234558
18.511894,73.9234558
18.511894,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5119371,73.9234329
18.5119371,73.9234329
18.5119371,73.9234329
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5119371,73.9234329
18.5117815,73.9234558
18.5117815,73.9234558
18.5119371,73.9234329
18.5117815,73.9234558
18.5117815,73.9234558
18.5119371,73.9234329
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5117815,73.9234558
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5119126,73.9234099
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117713,73.9234673
18.5117815,73.9234558
