18.5117358,73.9235341
18.5117615,73.9235331
18.5117872,73.9235073
18.5117829,73.9235296
18.5118101,73.9235032
18.511786,73.9234954
18.5118012,73.9235119
18.5117594,73.9235438
18.5117717,73.9235373
18.5117406,73.9235419
18.511735,73.9235285
18.5117233,73.9235332
18.5117485,73.9235442
18.5117233,73.9235332
18.5117485,73.9235442
18.5117336,73.9235448
18.511787,73.9235114
18.5117368,73.9235475
18.5118437,73.9235111
18.5118437,73.9235111
18.5116856,73.9235491
18.5118415,73.9234516
18.5118935,73.9234212
18.5118011,73.9235102
18.511816,73.9235139
18.5118433,73.9235115
18.511734,73.9235637
18.5117997,73.9235128
18.5118955,73.9234908
18.5117505,73.9235484
18.5118955,73.9234908
18.5117889,73.9235704
18.5117976,73.9235429
18.5118092,73.9234998
18.5117336,73.9235006
18.5117802,73.9235064
18.5117601,73.92352
18.5118115,73.9235209
18.5117601,73.92352
18.5117601,73.92352
18.5117677,73.9235551
18.5117808,73.9235187
18.5117601,73.92352
18.5118115,73.9235209
18.5117808,73.9235187
18.5117853,73.9235096
18.5117878,73.9234963
18.5117808,73.9235187
18.5118115,73.9235209
18.5117808,73.9235187
18.5117677,73.9235551
18.5118115,73.9235209
18.5117677,73.9235551
18.5118115,73.9235209
18.5117601,73.92352
18.5117763,73.9235322
18.5117931,73.9235138
18.5117931,73.9235138
18.5118282,73.9234304
18.5117239,73.9235149
18.5117255,73.9235539
18.5117255,73.9235539
18.5117479,73.9235398
18.5117864,73.9235414
18.5117843,73.9234955
18.5117786,73.9235137
18.5118208,73.9235052
18.5118065,73.9234981
18.5117676,73.9235518
18.5117524,73.9235478
18.5117208,73.92357
18.5117292,73.9234546
18.511729,73.9235422
18.511722,73.923551
18.5117747,73.9235272
18.5117283,73.9235308
18.5117889,73.9235361
18.5117771,73.9235259
18.5118111,73.9235158
18.5117442,73.9235386
18.5117591,73.923532
18.5117239,73.9235149
18.5117591,73.923532
18.5117239,73.9235149
18.5117272,73.923538
18.5117239,73.9235149
18.5117832,73.9234794
18.5117185,73.9235375
18.5117193,73.9235611
18.5117185,73.9235375
18.5117193,73.9235611
18.5118075,73.9234637
18.5117193,73.9235611
18.5117193,73.9235611
18.5117832,73.9234794
18.5118075,73.9234637
18.5117832,73.9234794
18.5117272,73.9235308
18.5117456,73.9235455
18.511743,73.9235321
18.5116775,73.9234917
18.5117051,73.9234785
18.5117229,73.9234728
18.5117454,73.9234941
18.5117453,73.9234942
18.5117677,73.9234635
18.5117227,73.9235569
18.5117345,73.9236153
18.5117345,73.9236153
18.5117405,73.9234648
18.5117451,73.923481
18.5119167,73.9233391
18.5117934,73.9234922
18.5117025,73.923562
18.5117383,73.9235346
18.5117025,73.923562
18.5117383,73.9235346
18.5117025,73.923562
18.5117934,73.9234922
18.5117383,73.9235346
18.5118955,73.9234908
18.5117383,73.9235346
18.5118955,73.9234908
18.5118609,73.9234062
18.5118955,73.9234908
18.5118609,73.9234062
18.5117835,73.923503
18.5117934,73.9234922
18.5117835,73.923503
18.5117934,73.9234922
18.5117025,73.923562
18.5117934,73.9234922
18.5117025,73.923562
18.5117934,73.9234922
18.5117025,73.923562
18.5117501,73.9235794
18.5117461,73.9235694
18.5117115,73.9235238
18.5117245,73.9235082
18.5117781,73.9234505
18.5117898,73.9235
18.5117472,73.923512
18.5118955,73.9234908
18.5118142,73.9235025
18.5117831,73.923551
18.5117831,73.923551
18.5117416,73.9235166
18.5117615,73.923539
18.5118048,73.9235285
18.5117532,73.9235465
18.5117716,73.92352
18.5117158,73.9235225
18.5117076,73.9235287
18.511734,73.9235096
18.5117225,73.9235598
18.5117677,73.9235205
18.5117582,73.9235078
18.5118144,73.9235004
18.511725,73.9235888
18.511711,73.923494
18.5117881,73.9235383
18.5117783,73.9235245
18.5117954,73.9235196
18.5117435,73.9235223
18.511738,73.923508
18.5117502,73.9235068
18.5117341,73.9235027
18.5117668,73.9235115
18.5117946,73.9235069
18.5117848,73.9234991
18.5117546,73.923508
18.5117766,73.9235315
18.5117653,73.9235279
18.5117552,73.9235078
18.5117552,73.9235078
18.5119034,73.9234887
