18.5117291,73.9236168
18.5119558,73.9235719
18.5117122,73.9234207
18.5119671,73.923566
18.511966,73.9235097
18.5119659,73.9235336
18.51196,73.9235537
18.5119553,73.9235442
18.511968,73.9235672
18.5119549,73.9235502
18.5119505,73.9235832
18.5119494,73.9236219
18.5119543,73.9235952
18.5119675,73.9235671
18.5119095,73.9235819
18.5119357,73.9235864
18.5119328,73.9235753
18.5119747,73.9235549
18.5119696,73.92357
18.5119696,73.92357
18.51197,73.9235798
18.5118591,73.9236562
18.5119446,73.9235557
18.5119538,73.9235526
18.511668,73.9217027
18.5119575,73.923552
18.5119673,73.9235577
18.5119577,73.9235483
18.5119577,73.9235483
18.51197,73.9235798
18.5119841,73.9235023
18.5119841,73.9235023
18.5119841,73.9235023
18.5119841,73.9235023
